source,target,data_mb,data_bytes,files
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence20id0000440,7.663108000,7663108,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.20.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence21id0000441,7.689820000,7689820,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.21.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence22id0000442,7.689816000,7689816,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.22.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence23id0000443,7.689690000,7689690,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.23.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence24id0000444,7.689662000,7689662,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.24.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence25id0000445,7.689868000,7689868,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.25.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence26id0000446,7.689622000,7689622,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.26.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence27id0000447,7.690448000,7690448,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.27.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence28id0000448,7.689786000,7689786,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.28.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence29id0000449,7.690204000,7690204,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.29.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence3id0000450,7.597808000,7597808,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.3.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence30id0000451,7.689608000,7689608,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.30.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence31id0000452,7.690246000,7690246,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.31.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence32id0000453,7.690178000,7690178,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.32.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence33id0000454,7.689880000,7689880,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.33.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence34id0000455,7.690364000,7690364,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.34.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence35id0000456,7.689796000,7689796,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.35.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence36id0000457,7.690802000,7690802,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.36.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence37id0000458,7.690212000,7690212,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.37.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence38id0000459,7.690412000,7690412,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.38.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence39id0000460,7.689430000,7689430,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.39.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence4id0000461,7.596556000,7596556,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.4.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence40id0000462,7.690982000,7690982,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.40.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence41id0000463,7.690300000,7690300,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.41.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence42id0000464,7.688982000,7688982,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.42.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence43id0000465,7.687628000,7687628,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.43.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence44id0000466,7.688278000,7688278,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.44.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence45id0000467,7.688580000,7688580,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.45.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence46id0000468,7.688006000,7688006,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.46.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence47id0000469,7.688644000,7688644,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.47.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence48id0000470,7.687520000,7687520,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.48.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence49id0000471,7.688420000,7688420,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.49.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence5id0000472,7.596424000,7596424,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.5.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence50id0000473,7.687476000,7687476,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.50.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence51id0000474,7.688048000,7688048,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.51.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence52id0000475,7.687108000,7687108,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.52.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence53id0000476,7.688012000,7688012,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.53.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence54id0000477,7.687550000,7687550,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.54.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence55id0000478,7.687598000,7687598,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.55.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence56id0000479,7.687094000,7687094,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.56.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence57id0000480,7.686800000,7686800,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.57.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence58id0000481,7.686008000,7686008,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.58.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence59id0000482,7.138198000,7138198,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.59.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence6id0000483,7.596562000,7596562,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.6.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence7id0000484,7.595676000,7595676,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.7.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence8id0000485,7.596100000,7596100,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.8.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s1sequenceid0000422,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s1sequence9id0000486,7.595922000,7595922,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence.9.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence1id0000487,7.487496000,7487496,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.1.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence10id0000488,7.588504000,7588504,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.10.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence11id0000489,7.588144000,7588144,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.11.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence12id0000490,7.587978000,7587978,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.12.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence13id0000491,7.587674000,7587674,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.13.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence14id0000492,7.588106000,7588106,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.14.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence15id0000493,7.588550000,7588550,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.15.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence16id0000494,7.587672000,7587672,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.16.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence17id0000495,7.588040000,7588040,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.17.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence18id0000496,7.587922000,7587922,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.18.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence19id0000497,7.587952000,7587952,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.19.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence2id0000498,7.493876000,7493876,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.2.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence20id0000499,7.588494000,7588494,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.20.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence21id0000500,7.628090000,7628090,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.21.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence22id0000501,7.687240000,7687240,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.22.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence23id0000502,7.688186000,7688186,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.23.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence24id0000503,7.687830000,7687830,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.24.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence25id0000504,7.688056000,7688056,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.25.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence26id0000505,7.688668000,7688668,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.26.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence27id0000506,7.688638000,7688638,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.27.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence28id0000507,7.688096000,7688096,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.28.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence29id0000508,7.689206000,7689206,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.29.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence3id0000509,7.587896000,7587896,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.3.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence30id0000510,7.688886000,7688886,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.30.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence31id0000511,7.689268000,7689268,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.31.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence32id0000512,7.688344000,7688344,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.32.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence33id0000513,7.688898000,7688898,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.33.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence34id0000514,7.688192000,7688192,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.34.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence35id0000515,7.689050000,7689050,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.35.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence36id0000516,7.688858000,7688858,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.36.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence37id0000517,7.689430000,7689430,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.37.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence38id0000518,7.688764000,7688764,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.38.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence39id0000519,7.689172000,7689172,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.39.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence4id0000520,7.588564000,7588564,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.4.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence40id0000521,7.689082000,7689082,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.40.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence41id0000522,7.689436000,7689436,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.41.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence42id0000523,7.689400000,7689400,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.42.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence43id0000524,7.689578000,7689578,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.43.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence44id0000525,7.689634000,7689634,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.44.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence45id0000526,7.689232000,7689232,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.45.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence46id0000527,7.689442000,7689442,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.46.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence47id0000528,7.692084000,7692084,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.47.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence48id0000529,7.693612000,7693612,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.48.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence49id0000530,7.693772000,7693772,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.49.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence5id0000531,7.588392000,7588392,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.5.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence50id0000532,7.693752000,7693752,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.50.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence51id0000533,7.692636000,7692636,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.51.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence52id0000534,7.692760000,7692760,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.52.sfq
fastqsplitfastqsplit080603ilmn-ga0010003205wwaaxxtaq1s2sequenceid0000423,filtercontamsfiltercontams080603ilmn-ga0010003205wwaaxxtaq1s2sequence53id0000535,7.692588000,7692588,080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence.53.sfq
