source,target,data_mb,data_bytes,files
sg1iterdeconid0000611,wrappersiftstfbymisfitid0001101,0.004728000,4728,p45a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000853,wrappersiftstfbymisfitid0001101,0.008824000,8824,sddr-cu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000614,wrappersiftstfbymisfitid0001101,0.004728000,4728,u43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000856,wrappersiftstfbymisfitid0001101,0.004728000,4728,i51a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000613,wrappersiftstfbymisfitid0001101,0.004728000,4728,r41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000855,wrappersiftstfbymisfitid0001101,0.004728000,4728,153a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000619,wrappersiftstfbymisfitid0001101,0.004728000,4728,pasc-ci-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000861,wrappersiftstfbymisfitid0001101,0.002680000,2680,ykw3-cn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000860,wrappersiftstfbymisfitid0001101,0.004728000,4728,sn54-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000621,wrappersiftstfbymisfitid0001101,0.004728000,4728,s43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000863,wrappersiftstfbymisfitid0001101,0.004728000,4728,k55a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000620,wrappersiftstfbymisfitid0001101,0.008824000,8824,divs-mn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000862,wrappersiftstfbymisfitid0001101,0.004728000,4728,z51a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000627,wrappersiftstfbymisfitid0001101,0.004728000,4728,p41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000869,wrappersiftstfbymisfitid0001101,0.008824000,8824,sle-ch-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000626,wrappersiftstfbymisfitid0001101,0.008824000,8824,757a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000868,wrappersiftstfbymisfitid0001101,0.002680000,2680,b943-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000629,wrappersiftstfbymisfitid0001101,0.017016000,17016,psi-ps-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000628,wrappersiftstfbymisfitid0001101,0.004728000,4728,i40a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000623,wrappersiftstfbymisfitid0001101,0.017016000,17016,kmbo-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000865,wrappersiftstfbymisfitid0001101,0.004728000,4728,sn53-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000622,wrappersiftstfbymisfitid0001101,0.017016000,17016,rcbr-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000864,wrappersiftstfbymisfitid0001101,0.017016000,17016,bfz-nz-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000625,wrappersiftstfbymisfitid0001101,0.004728000,4728,cpny-ld-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000867,wrappersiftstfbymisfitid0001101,0.004728000,4728,m51a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000624,wrappersiftstfbymisfitid0001101,0.008824000,8824,553a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000866,wrappersiftstfbymisfitid0001101,0.017016000,17016,efi-ii-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000432,wrappersiftstfbymisfitid0001101,0.002680000,2680,d11-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000674,wrappersiftstfbymisfitid0001101,0.004728000,4728,tul1-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000431,wrappersiftstfbymisfitid0001101,0.004728000,4728,x47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000673,wrappersiftstfbymisfitid0001101,0.002680000,2680,d21-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000434,wrappersiftstfbymisfitid0001101,0.017016000,17016,efi-ii-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000676,wrappersiftstfbymisfitid0001101,0.017016000,17016,trqa-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000433,wrappersiftstfbymisfitid0001101,0.002680000,2680,b036-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000675,wrappersiftstfbymisfitid0001101,0.004728000,4728,k40a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000670,wrappersiftstfbymisfitid0001101,0.004728000,4728,b065-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000430,wrappersiftstfbymisfitid0001101,0.004728000,4728,147a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000672,wrappersiftstfbymisfitid0001101,0.008824000,8824,grfo-iu-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000671,wrappersiftstfbymisfitid0001101,0.004728000,4728,u32a-ok-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000439,wrappersiftstfbymisfitid0001101,0.017016000,17016,w01pd-xk-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000436,wrappersiftstfbymisfitid0001101,0.004728000,4728,nuuk-dk-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000678,wrappersiftstfbymisfitid0001101,0.004728000,4728,sc13-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000435,wrappersiftstfbymisfitid0001101,0.004728000,4728,s42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000677,wrappersiftstfbymisfitid0001101,0.004728000,4728,nc01-xq-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000438,wrappersiftstfbymisfitid0001101,0.002680000,2680,l19-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000437,wrappersiftstfbymisfitid0001101,0.004728000,4728,osi-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000679,wrappersiftstfbymisfitid0001101,0.004728000,4728,a22-xd-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000201,wrappersiftstfbymisfitid0001101,0.004728000,4728,nc08-xq-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000443,wrappersiftstfbymisfitid0001101,0.004728000,4728,wmc-az-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000685,wrappersiftstfbymisfitid0001101,0.002680000,2680,pic1-ye-01_ldsp.lht_iter_g1.stf
sg1iterdeconid0000200,wrappersiftstfbymisfitid0001101,0.002680000,2680,d40-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000442,wrappersiftstfbymisfitid0001101,0.004728000,4728,o51a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000684,wrappersiftstfbymisfitid0001101,0.004728000,4728,q47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000203,wrappersiftstfbymisfitid0001101,0.008824000,8824,hia-ic-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000445,wrappersiftstfbymisfitid0001101,0.002680000,2680,i05d-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000687,wrappersiftstfbymisfitid0001101,0.017016000,17016,band-xv-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000202,wrappersiftstfbymisfitid0001101,0.004728000,4728,l49a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000444,wrappersiftstfbymisfitid0001101,0.004728000,4728,r50a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000686,wrappersiftstfbymisfitid0001101,0.004728000,4728,m47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000681,wrappersiftstfbymisfitid0001101,0.004728000,4728,q42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000680,wrappersiftstfbymisfitid0001101,0.002680000,2680,d49-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000441,wrappersiftstfbymisfitid0001101,0.004728000,4728,isco-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000683,wrappersiftstfbymisfitid0001101,0.017016000,17016,lz6-xp-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000440,wrappersiftstfbymisfitid0001101,0.004728000,4728,z48a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000682,wrappersiftstfbymisfitid0001101,0.008824000,8824,kev-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000209,wrappersiftstfbymisfitid0001101,0.004728000,4728,t25a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000208,wrappersiftstfbymisfitid0001101,0.004728000,4728,ss66-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000205,wrappersiftstfbymisfitid0001101,0.001656000,1656,b927-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000447,wrappersiftstfbymisfitid0001101,0.004728000,4728,ss79-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000689,wrappersiftstfbymisfitid0001101,0.004728000,4728,tztn-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000204,wrappersiftstfbymisfitid0001101,0.004728000,4728,y54a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000446,wrappersiftstfbymisfitid0001101,0.004728000,4728,y50a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000688,wrappersiftstfbymisfitid0001101,0.004728000,4728,t45a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000207,wrappersiftstfbymisfitid0001101,0.004728000,4728,sm26-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000449,wrappersiftstfbymisfitid0001101,0.004728000,4728,dac-lb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000206,wrappersiftstfbymisfitid0001101,0.004728000,4728,q44a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000448,wrappersiftstfbymisfitid0001101,0.002680000,2680,d20-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000690,wrappersiftstfbymisfitid0001101,0.004728000,4728,u47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000410,wrappersiftstfbymisfitid0001101,0.002680000,2680,l04-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000652,wrappersiftstfbymisfitid0001101,0.002680000,2680,d42-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000894,wrappersiftstfbymisfitid0001101,0.004728000,4728,sfin-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000651,wrappersiftstfbymisfitid0001101,0.004728000,4728,nor-dk-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000893,wrappersiftstfbymisfitid0001101,0.004728000,4728,s52a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000412,wrappersiftstfbymisfitid0001101,0.004728000,4728,144a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000654,wrappersiftstfbymisfitid0001101,0.004728000,4728,aam-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000896,wrappersiftstfbymisfitid0001101,0.004728000,4728,n47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000411,wrappersiftstfbymisfitid0001101,0.008824000,8824,mdj-ic-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000653,wrappersiftstfbymisfitid0001101,0.002680000,2680,l02-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000895,wrappersiftstfbymisfitid0001101,0.008824000,8824,257a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000890,wrappersiftstfbymisfitid0001101,0.008824000,8824,tly-ii-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000650,wrappersiftstfbymisfitid0001101,0.008824000,8824,kono-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000892,wrappersiftstfbymisfitid0001101,0.004728000,4728,ss73-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000891,wrappersiftstfbymisfitid0001101,0.008824000,8824,otav-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000418,wrappersiftstfbymisfitid0001101,0.008824000,8824,sdv-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000417,wrappersiftstfbymisfitid0001101,0.008824000,8824,758a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000659,wrappersiftstfbymisfitid0001101,0.004728000,4728,w50a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000419,wrappersiftstfbymisfitid0001101,0.004728000,4728,ksu1-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000414,wrappersiftstfbymisfitid0001101,0.004728000,4728,sm32-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000656,wrappersiftstfbymisfitid0001101,0.008824000,8824,crin-nu-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000898,wrappersiftstfbymisfitid0001101,0.008824000,8824,wake-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000413,wrappersiftstfbymisfitid0001101,0.008824000,8824,hnr-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000655,wrappersiftstfbymisfitid0001101,0.017016000,17016,nouc-g-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000897,wrappersiftstfbymisfitid0001101,0.004728000,4728,s48a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000416,wrappersiftstfbymisfitid0001101,0.017016000,17016,go09-c-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000658,wrappersiftstfbymisfitid0001101,0.004728000,4728,frb-cn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000415,wrappersiftstfbymisfitid0001101,0.008824000,8824,tara-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000657,wrappersiftstfbymisfitid0001101,0.008824000,8824,estn-nu-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000899,wrappersiftstfbymisfitid0001101,0.017016000,17016,rer-g-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000421,wrappersiftstfbymisfitid0001101,0.017016000,17016,byrd-yt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000663,wrappersiftstfbymisfitid0001101,0.004728000,4728,t51a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000420,wrappersiftstfbymisfitid0001101,0.017016000,17016,lz3-xp-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000662,wrappersiftstfbymisfitid0001101,0.004728000,4728,e52a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000423,wrappersiftstfbymisfitid0001101,0.002680000,2680,bmn-lb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000665,wrappersiftstfbymisfitid0001101,0.004728000,4728,u53a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000422,wrappersiftstfbymisfitid0001101,0.004728000,4728,p46a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000664,wrappersiftstfbymisfitid0001101,0.002680000,2680,mccm-bk-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000661,wrappersiftstfbymisfitid0001101,0.004728000,4728,ksu1-us-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000660,wrappersiftstfbymisfitid0001101,0.002680000,2680,d44-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000429,wrappersiftstfbymisfitid0001101,0.004728000,4728,i43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000428,wrappersiftstfbymisfitid0001101,0.008824000,8824,anwb-cu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000425,wrappersiftstfbymisfitid0001101,0.008824000,8824,majo-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000667,wrappersiftstfbymisfitid0001101,0.004728000,4728,sm38-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000424,wrappersiftstfbymisfitid0001101,0.002680000,2680,l21-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000666,wrappersiftstfbymisfitid0001101,0.004728000,4728,svd-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000427,wrappersiftstfbymisfitid0001101,0.002680000,2680,lkwy-us-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000669,wrappersiftstfbymisfitid0001101,0.017016000,17016,wrab-ii-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000426,wrappersiftstfbymisfitid0001101,0.004728000,4728,b078-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000668,wrappersiftstfbymisfitid0001101,0.008824000,8824,mdj-ic-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000234,wrappersiftstfbymisfitid0001101,0.002680000,2680,b05d-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000476,wrappersiftstfbymisfitid0001101,0.004728000,4728,v49a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000233,wrappersiftstfbymisfitid0001101,0.008824000,8824,gni-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000475,wrappersiftstfbymisfitid0001101,0.004728000,4728,n43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000236,wrappersiftstfbymisfitid0001101,0.008824000,8824,061z-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000478,wrappersiftstfbymisfitid0001101,0.002680000,2680,h17a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000235,wrappersiftstfbymisfitid0001101,0.002680000,2680,b201-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000477,wrappersiftstfbymisfitid0001101,0.002680000,2680,b035-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000230,wrappersiftstfbymisfitid0001101,0.004728000,4728,l48a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000472,wrappersiftstfbymisfitid0001101,0.008824000,8824,sdv-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000471,wrappersiftstfbymisfitid0001101,0.004728000,4728,l47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000232,wrappersiftstfbymisfitid0001101,0.004728000,4728,v41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000474,wrappersiftstfbymisfitid0001101,0.017016000,17016,pig5-xc-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000231,wrappersiftstfbymisfitid0001101,0.004728000,4728,w43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000473,wrappersiftstfbymisfitid0001101,0.008824000,8824,john-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000238,wrappersiftstfbymisfitid0001101,0.004728000,4728,v47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000237,wrappersiftstfbymisfitid0001101,0.004728000,4728,sho-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000479,wrappersiftstfbymisfitid0001101,0.001656000,1656,nc89-nv-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000239,wrappersiftstfbymisfitid0001101,0.004728000,4728,e54a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000481,wrappersiftstfbymisfitid0001101,0.004728000,4728,n46a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000480,wrappersiftstfbymisfitid0001101,0.004728000,4728,m49a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000003,wrappersiftstfbymisfitid0001101,0.004728000,4728,sm17-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000245,wrappersiftstfbymisfitid0001101,0.004728000,4728,i48a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000487,wrappersiftstfbymisfitid0001101,0.004728000,4728,sm30-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000002,wrappersiftstfbymisfitid0001101,0.004728000,4728,246a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000244,wrappersiftstfbymisfitid0001101,0.002680000,2680,b020-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000486,wrappersiftstfbymisfitid0001101,0.008824000,8824,pestr-pm-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000005,wrappersiftstfbymisfitid0001101,0.004728000,4728,f44a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000247,wrappersiftstfbymisfitid0001101,0.002680000,2680,cor-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000489,wrappersiftstfbymisfitid0001101,0.004728000,4728,d41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000004,wrappersiftstfbymisfitid0001101,0.008824000,8824,bbgh-cu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000246,wrappersiftstfbymisfitid0001101,0.008824000,8824,sslb-tw-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000488,wrappersiftstfbymisfitid0001101,0.004728000,4728,mpm-ci-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000241,wrappersiftstfbymisfitid0001101,0.004728000,4728,wvt-iu-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000483,wrappersiftstfbymisfitid0001101,0.004728000,4728,sumg-ge-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000240,wrappersiftstfbymisfitid0001101,0.004728000,4728,n54a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000482,wrappersiftstfbymisfitid0001101,0.017016000,17016,damy-ge-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000001,wrappersiftstfbymisfitid0001101,0.017016000,17016,mkva-xv-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000243,wrappersiftstfbymisfitid0001101,0.002680000,2680,b005-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000485,wrappersiftstfbymisfitid0001101,0.008824000,8824,hd25-xl-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000242,wrappersiftstfbymisfitid0001101,0.004728000,4728,c02-xd-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000484,wrappersiftstfbymisfitid0001101,0.004728000,4728,h39a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000007,wrappersiftstfbymisfitid0001101,0.004728000,4728,sn46-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000249,wrappersiftstfbymisfitid0001101,0.004728000,4728,r49a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000006,wrappersiftstfbymisfitid0001101,0.004728000,4728,d46a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000248,wrappersiftstfbymisfitid0001101,0.017016000,17016,ungl-yt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000009,wrappersiftstfbymisfitid0001101,0.004728000,4728,x46a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000008,wrappersiftstfbymisfitid0001101,0.004728000,4728,x41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000490,wrappersiftstfbymisfitid0001101,0.002680000,2680,b018-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000250,wrappersiftstfbymisfitid0001101,0.004728000,4728,m41a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000492,wrappersiftstfbymisfitid0001101,0.004728000,4728,sm28-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000491,wrappersiftstfbymisfitid0001101,0.008824000,8824,wake-iu-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000212,wrappersiftstfbymisfitid0001101,0.004728000,4728,z43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000454,wrappersiftstfbymisfitid0001101,0.004728000,4728,sn55-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000696,wrappersiftstfbymisfitid0001101,0.017016000,17016,kkm-my-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000211,wrappersiftstfbymisfitid0001101,0.008824000,8824,858a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000453,wrappersiftstfbymisfitid0001101,0.004728000,4728,154a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000695,wrappersiftstfbymisfitid0001101,0.004728000,4728,l42a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000214,wrappersiftstfbymisfitid0001101,0.004728000,4728,sc07-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000456,wrappersiftstfbymisfitid0001101,0.008824000,8824,lvz-ii-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000698,wrappersiftstfbymisfitid0001101,0.008824000,8824,bel-pl-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000213,wrappersiftstfbymisfitid0001101,0.004728000,4728,p43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000455,wrappersiftstfbymisfitid0001101,0.008824000,8824,enh-ic-10_ldsp.lht_iter_g1.stf
sg1iterdeconid0000697,wrappersiftstfbymisfitid0001101,0.008824000,8824,idi-mn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000450,wrappersiftstfbymisfitid0001101,0.002680000,2680,b047-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000692,wrappersiftstfbymisfitid0001101,0.004728000,4728,d47a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000691,wrappersiftstfbymisfitid0001101,0.004728000,4728,sn62-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000210,wrappersiftstfbymisfitid0001101,0.008824000,8824,kiv-ii-00_ldsp.lht_iter_g1.stf
sg1iterdeconid0000452,wrappersiftstfbymisfitid0001101,0.004728000,4728,m48a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000694,wrappersiftstfbymisfitid0001101,0.017016000,17016,go02-c-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000451,wrappersiftstfbymisfitid0001101,0.004728000,4728,sci2-az-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000693,wrappersiftstfbymisfitid0001101,0.004728000,4728,e38a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000219,wrappersiftstfbymisfitid0001101,0.004728000,4728,sn48-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000216,wrappersiftstfbymisfitid0001101,0.002680000,2680,b024-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000458,wrappersiftstfbymisfitid0001101,0.008824000,8824,fs09-zd-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000215,wrappersiftstfbymisfitid0001101,0.008824000,8824,wdd-mn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000457,wrappersiftstfbymisfitid0001101,0.004728000,4728,sc10-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000699,wrappersiftstfbymisfitid0001101,0.002680000,2680,l08-xt-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000218,wrappersiftstfbymisfitid0001101,0.008824000,8824,drln-cn-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000217,wrappersiftstfbymisfitid0001101,0.004728000,4728,e48a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000459,wrappersiftstfbymisfitid0001101,0.002680000,2680,b208-pb-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000223,wrappersiftstfbymisfitid0001101,0.004728000,4728,t43a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000465,wrappersiftstfbymisfitid0001101,0.008824000,8824,957a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000222,wrappersiftstfbymisfitid0001101,0.004728000,4728,o55a-ta-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000464,wrappersiftstfbymisfitid0001101,0.004728000,4728,sm37-xi-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000225,wrappersiftstfbymisfitid0001101,0.004728000,4728,hwb-az-_ldsp.lht_iter_g1.stf
sg1iterdeconid0000467,wrappersiftstfbymisfitid0001101,0.002680000,2680,g03d-ta-_ldsp.lht_iter_g1.stf
